"ctry_code";"nace2_code";"n_tech_reg"
"BE";25,3;4,08333333333333
"BE";25,4;28,75
"BE";25,5;11,3398268398268
"BE";25,6;18,3376068376068
"BE";25,7;215,95869047619
"BE";25,9;51,1402777777778
"BE";25,94;10,375
"BE";26,1;1059,37851596432
"BE";26,11;39,8053391053391
"BE";26,2;962,961236585052
"BE";26,3;1938,17279932787
"BE";26,4;87,5982323232323
"BE";26,5;708,010262004078
"BE";26,51;107,12253968254
"BE";26,52;3,19444444444444
"BE";26,6;217,40101010101
"BE";26,7;236,29128968254
"BE";26,8;21,9722222222222
"BE";27,1;66,6394841269841
"BE";27,12;67,6411904761905
"BE";27,2;61,9087301587302
"BE";27,3;33,2677766677767
"BE";27,33;153,646746031746
"BE";27,4;83,5581349206349
"BE";27,5;384,1144498557
"BE";27,9;118,119246031746
"BE";28,1;550,054880952381
"BE";28,11;137,371663059163
"BE";28,14;13,8988095238095
"BE";28,21;12,0125
"BE";28,22;445,824404761905
"BE";28,23;433,513474025974
"BE";28,25;106,061944444444
"BE";28,29;392,218886483886
"BE";28,3;305,007531357531
"BE";28,4;214,652677045177
"BE";28,9;739,805003607504
"BE";28,92;19,35
"BE";28,94;118,896085858586
"BE";28,95;0,75
"BE";28,99;52,7029761904762
"BE";29,1;453,642658730159
"BE";29,3;16,1581349206349
"BE";30;155,529166666667
"BE";31;127,655593512767
"BE";32;306,739258658009
"BE";32,5;755,961357123269
"BE";32,9;489,997215085639
"BE";42,2;7,72777777777778
"BE";42,91;19,7930555555556
"BE";43;432,28630952381
"BE";62;303,791122766123
"BF";21;0,5
"BF";26,2;0,2
"BF";30;0,125
"BF";32;2
"BF";32,9;0,125
"BF";62;0,2
"BG";10;28,294246031746
"BG";10,5;2
"BG";11;7,22222222222222
"BG";12;2,27777777777778
"BG";14;2,5
"BG";15;1
"BG";16;5,43333333333333
"BG";17;1
"BG";18,1;3,83333333333333
"BG";19;11,9166666666667
"BG";20,1;114,816587301587
"BG";20,2;4,72222222222222
"BG";20,3;4,20666666666667
"BG";20,4;10,1428571428571
"BG";20,42;3,33333333333333
"BG";20,5;7,93333333333333
"BG";20,51;25,1666666666667
"BG";20,6;3,5
"BG";21;81,5125
"BG";22;18,2083333333333
"BG";22,2;2,08333333333333
"BG";23;3,34166666666667
"BG";23,1;5,36666666666667
"BG";23,3;1,53333333333333
"BG";23,42;3,5
"BG";23,5;13,9333333333333
"BG";24;38,8761904761905
"BG";24,46;0,333333333333333
"BG";25,2;9,58333333333333
"BG";25,3;1,73333333333333
"BG";25,4;17
"BG";25,5;0,916666666666667
"BG";25,6;5,04
"BG";25,7;16,3833333333333
"BG";25,9;4,33333333333333
"BG";25,94;1,6
"BG";26,1;62,9896825396825
"BG";26,11;8,15773809523809
"BG";26,2;364,520508658009
"BG";26,3;149,159343434343
"BG";26,4;6,20833333333333
"BG";26,5;97,5569444444444
"BG";26,51;20,2333333333333
"BG";26,52;2
"BG";26,6;10,8097222222222
"BG";26,7;17,8083333333333
"BG";27,1;49,9166666666667
"BG";27,12;9,66666666666667
"BG";27,2;15,9722222222222
"BG";27,3;1,54
"BG";27,33;34,04
"BG";27,4;5,96666666666667
"BG";27,5;25,7833333333333
"BG";27,9;11,3333333333333
"BG";28,1;122,183333333333
