"ctry_code";"nace2_code";"n_tech_reg"
"BE";25,94;10,2083333333333
"BE";26,1;448,758813646671
"BE";26,11;6,46269841269841
"BE";26,2;312,194715007215
"BE";26,3;982,759366218577
"BE";26,4;50,3388888888889
"BE";26,5;454,525106837607
"BE";26,51;67,1304563492064
"BE";26,52;4,38888888888889
"BE";26,6;118,802056277056
"BE";26,7;151,997532467532
"BE";26,8;477,712373737374
"BE";27,1;31,9777777777778
"BE";27,12;27,6666666666667
"BE";27,2;15,3638888888889
"BE";27,3;31,3170634920635
"BE";27,33;248,233134920635
"BE";27,4;50,5083333333333
"BE";27,5;239,40202252113
"BE";27,9;56,3139597505669
"BE";28,1;313,822189153439
"BE";28,11;34,8630952380952
"BE";28,14;13,3291666666667
"BE";28,21;24,9416666666667
"BE";28,22;184,745747389865
"BE";28,23;567,957821946572
"BE";28,25;56,5883928571429
"BE";28,29;333,678931491789
