"ctry_code";"nace2_code";"n_tech_reg"
"CH";25,1;298,07619047619
"CH";25,2;201,938888888889
"CH";25,3;95,9333333333333
"CH";25,4;559,858333333333
"CH";25,5;40,7464285714286
"CH";25,6;101,538888888889
"CH";25,7;1598,02222222222
"CH";25,9;554,335119047619
"CH";25,94;126,616666666667
"CH";26,1;1435,02321428571
"CH";26,11;7,775
"CH";26,2;450,660912698413
"CH";26,3;2021,13424603175
"CH";26,4;318,904761904762
"CH";26,5;2616,00218253968
"CH";26,51;642,252579365079
"CH";26,52;2862,32619047619
"CH";26,6;149,956666666667
"CH";26,7;917,299126984127
"CH";26,8;129,438492063492
"CH";27,1;797,537301587302
"CH";27,12;378,672222222222
"CH";27,2;164,522222222222
"CH";27,3;234,358333333333
"CH";27,33;1845,17579365079
"CH";27,4;282,702777777778
"CH";27,5;2762,3244047619
"CH";27,9;732,165992063492
"CH";28,1;3124,9130952381
"CH";28,11;400,013726551227
"CH";28,14;293,205555555556
"CH";28,21;149,480218253968
"CH";28,22;652,269444444444
"CH";28,23;1325,22273809524
"CH";28,25;540,494047619048
"CH";28,29;3152,43637413512
"CH";28,3;1191,96984126984
"CH";28,4;4118,9526984127
"CH";28,9;5021,24880952381
"CH";28,92;237,576984126984
"CH";28,94;2461,66349206349
"CH";28,95;31,2150793650794
"CH";28,99;597,729365079365
"CH";29,1;2021,97936507937
"CH";29,3;4,95
"CH";30;1115,32063492063
"CH";31;1496,84444444444
"CH";32;3231,8380952381
"CH";32,5;2650,21361111111
"CH";32,9;2493,90396825397
"CH";42,2;207,894444444444
"CH";42,91;110,569444444444
"CH";43;2626,31130952381
"CH";62;71,7875
"CI";10;3,16666666666667
"CI";20,1;3
"CI";20,2;0,333333333333333
"CI";21;1
"CI";24;0,25
"CI";25,9;0,166666666666667
"CI";26,5;0,25
"CI";26,7;1
"CI";27,5;1
