"";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11";"12";"13";"14";"15";"16";"17";"18";"19";"20";"21";"22";"23";"24";"25";"26";"27";"28";"29";"30";"31";"32";"33";"34";"35";"Step"
"BZ";44,0987115004397;27,8946892468312;59,7738306110601;90,2307626000799;0;367,470506808785;294,797652268223;49,7311232728656;0;0;0;115,740020697767;150,77150014576;37,070529564182;39,8931165495185;0;0;77,2002822139146;236,554623567499;0;43,9641698442971;0;0;100;0;342,539054076318;80,7304932670929;0;148,461365737063;0;72,9000218946092;0;0;10,7815871392931;232,776591963461;"NoStep"
"CA";627751,913207063;584352,026092327;575941,648879323;2007324,77958062;127225,375266113;586636,341242443;485612,274747809;254115,576255209;384719,969638889;264213,60845903;128722,101141147;416438,157153891;695192,434321139;576097,902056948;337304,748504492;455539,497878952;324686,324957885;178602,308118632;612738,63993184;253980,814170305;416562,970292697;37545,4010470297;648805,954181209;365787,556739857;783300;376999,275792053;584457,261017717;233956,969488035;819248,421990999;186121,065512365;426119,201613411;822020,646883613;778392,951098264;0;34110,7853912954;"NoStep"
"CD";0;0;0;0;0;0;11,9988615745729;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68,8583152131603;0;0;0;0;61,5957215399554;145,800043789218;0;0;"NoStep"
"CF";0;0;0;0;0;0;0;0;0;0;49,7311232728656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"NoStep"
"CG";76,3130344213984;0;0;0;44,0987115004397;0;59,7738306110601;0;0;0;0;0;0;37,2783380078618;0;115,740020697767;0;37,070529564182;0;0;0;0;78,8515411891664;156,484962544214;0;0;81,6125740160324;0;0;85,6347635190795;0;75,5694513412968;49,4871219123543;0;218,700065683828;"NoStep"
"CH";681979,704824069;371720,790666632;0;8636,05129857375;65503,3329785181;418981,857965678;51409,9122819099;179142,170341347;86741,8397795435;208084,257426243;88330,7230741617;240554,88425087;570714,370679406;111470,860368544;142291,416176008;336712,535934326;139408,854930461;155520,802400351;142350,833526459;98416,3185276622;227295,985032808;38902,3941417642;338060,035814732;116463,726336399;467185,85567575;208478,093401657;361797,636335577;259609,597944999;428200;165191,098196372;371055,430328171;298622,094594977;293285,040655573;217644,362170534;271021,174775804;"NoStep"
"CI";0;0;0;0;0;0;44,0987115004397;27,8946892468312;0;90,2307626000799;0;45,9338133510981;368,497065335279;49,7311232728656;58,0476620561766;149,113352031447;0;231,480041395535;150,77150014576;74,1410591283639;39,8931165495185;0;108,970291713625;0;0;0;0;0;0;0;68,8583152131603;0;0;75,5694513412968;98,9742438247087;"NoStep"
"CK";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77,2002822139146;0;0;0;0;0;0;0;0;0;75,5694513412968;"NoStep"
"CL";10504,1537364403;2969,22731474126;3449,3604062375;3645,00109473046;763,130344213984;0;198,381203362992;977,661686246538;970,171653009674;9261,03682994795;6933,76435088297;4361,15352567053;3287,68807143297;12448,0634181476;49526,0055810615;38840,0072761081;2360,60492361785;12525,5215706416;21306,7888288545;23958,1842844378;18469,5087678556;3818,26454511074;16715,2158342483;17346,6819515114;15146,8705481939;9341,23414788367;9146,7787779433;4459,82143251009;14024,5701803308;11459,6536395884;7345,13166144291;13500;7987,5645647266;4795,54675706845;29951,0130020915;"NoStep"
"CM";161,460986534186;151,138902682594;197,948487649417;0;0;305,252137685594;0;4,31263485571723;0;0;0;0;0;107,989754171156;183,735253404392;1326,58943520701;0;38,6984413707844;111,835014023585;0;0;75,3857500728799;0;39,8931165495185;0;0;0;0;156,484962544214;43,9641698442971;0;163,225148032065;100;206,574945639481;85,6347635190795;"NoStep"
"CN";146252701,032276;39308080,8242139;37962162,7423978;54209084,1109874;6309249,75733763;120438928,072325;33160455,4731991;0;806848,698838708;96318391,3332779;8824108,07252649;19766567,325954;32310505,0414861;24265999,6014064;8932120,5401741;44290898,6489694;53500246,4307025;43163680,8645743;23343383,5653743;48002048,3892313;22977343,6440114;7206031,55865334;79926836,8857701;30139452,6515669;26023436,8256309;78265661,9674416;21369836,9970839;30740457,5750409;97349166,5336506;39441487,1119001;23550154,9679851;56897524,9717937;25928314,7648935;36562000;82174205,0673965;"NoStep"
"CO";4269,21554321594;2825,94719612962;888,035425938022;2040,37518621501;296,922731474126;4003,7219000971;2114,10063494367;1678,88675727076;0;178,974346512265;1163,88295981731;1631,65232551627;7726,82892137224;2869,14386933088;3007,69208666933;2051,80532925196;2112,95541415051;7812,13778510792;7658,59298402131;1451,19155140441;2162,14360445598;606,101213949909;4976,82089000399;3920,05900378976;2669,0781286211;1077,114146837;2022,48309748563;1906,98010498844;11039,6403565898;2286,69469448583;2894,97180706795;3077,4918891008;5255,93136853303;3427,72810867336;12700;"NoStep"
"CR";900;1101,73304341056;2569,04290557238;9768,38968531824;831,263964754265;6235,37736095665;2402,23314005826;0;839,443378635382;0;10,7815871392931;1210,43827821;2116,73815202111;418,420338702468;597,738306110601;511,307654733786;11,9988615745729;918,676267021962;1326,58943520701;149,193369818597;116,095324112353;149,113352031447;93,2463406076783;636,57011383772;1055,40050102032;630,199002591093;159,572466198074;233,363434325265;1089,70291713625;308,801128855658;2996,35856518832;2112,54699434688;439,641698442971;172,325618640427;1224,18861024049;"NoStep"
"CS";326,45029606413;100;68,8583152131603;342,539054076318;403,652466335465;1133,54177011945;197,948487649417;61,5957215399554;0;0;0;15,0942219950103;0;529,184538005277;0;717,285967332721;0;0;45,9338133510981;73,6994130670558;0;0;0;0;0;75,3857500728799;0;39,8931165495185;77,7878114417549;0;77,2002822139146;0;78,2424812721068;43,9641698442971;172,325618640427;"NoStep"
"CT";0;0;0;0;0;0;0;0;0;0;0;0;2,15631742785861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77,7878114417549;0;0;0;0;43,9641698442971;"NoStep"
"CU";131,892509532891;86,1628093202136;81,6125740160324;300;137,716630426321;256,904290557238;0;75,5694513412968;0;369,574329239732;72,9000218946092;305,252137685594;0;25,8758091343034;1163,88295981731;3086,90980503078;83,6840677404935;298,8691530553;120,307683466773;23,9977231491458;0;73,6994130670558;248,655616364328;77,3968827415688;37,2783380078618;0;173,610031046651;0;185,35264782091;239,358699297111;77,7878114417549;217,940583427251;77,2002822139146;157,703082378333;391,212406360534;"NoStep"
"CV";0;0;0;81,6125740160324;0;137,716630426321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49,7311232728656;0;0;93,2463406076783;0;0;0;0;77,7878114417549;54,4851458568127;0;0;"NoStep"
"CW";0;0;0;86,1628093202136;0;0;68,8583152131603;85,6347635190795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;154,400564427829;"NoStep"
"CX";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,8931165495185;0;0;"NoStep"
"CY";980,732625422628;1003,60366878089;1498,17928259416;3051,45676961217;263,785019065783;3877,32641940961;1224,18861024049;900;344,291576065802;1627,06050686251;322,921973068372;1284,68067280205;1534,10077928298;677,552936939509;2624,40078820593;3434,08654896293;0;10,7815871392931;418,997865534231;264,592269002638;139,473446234156;119,54766122212;842,153784267412;287,972677789749;826,808640319766;221,098239201168;895,160218911582;174,14298616853;671,010084141512;372,985362430713;405,090072442186;678,471750655919;1223,327475618;319,144932396148;2644,78558901967;"NoStep"
"CZ";163354,404027685;26207,3551571269;36670,1340516094;68758,5439169531;12284,0695597208;94610,8935049274;38773,2641940961;22606,683002441;48400;216077,393138897;63797,8988217142;96957,3224137786;132019,831493246;144997,267203198;105759,853884103;211847,463625734;78602,4254540404;0;3217,22560236505;76350,7221640154;37836,6944673773;32385,734215571;87210,0188615367;39099,9971267013;11170,9401259274;47403,6953783333;106421,952468829;68927,3368561918;31384,4359517061;40819,7801186086;55621,4421724801;131885,753585106;28420,4277774757;18498,1942525268;66781,077103894;"NoStep"
"DD";279,25181584663;0;0;0;0;156,484962544214;0;516,976855921282;489,675444096194;200;68,8583152131603;0;80,7304932670929;75,5694513412968;0;61,5957215399554;218,700065683828;0;0;0;46,5553183926923;0;83,6840677404935;59,7738306110601;60,1538417333866;59,9943078728644;91,8676267021962;147,398826134112;99,4622465457313;0;74,5566760157235;93,2463406076783;0;0;37,070529564182;"NoStep"
"DE";6060586,73738898;1690670,27936859;2539616,46795042;2261351,49364115;1036027,78731073;6234081,69795669;1118710,99722858;2521257,21223075;3416096,90111851;11237561,7665636;1460900;3402702,50457353;6196274,58395003;4805482,61172371;2115188,9430429;1830330,69105034;2030687,74772925;592750,078025067;4021391,66187001;0;90548,0814306389;408569,474214268;2454137,39371097;1039690,85760789;3534067,96104832;2189118,6083614;1460201,45931765;1768084,34351047;5460463,21355123;2176432,87891369;2851726,84305447;8802832,18050046;1551246,12234934;2435632,99556381;4233814,49559308;"NoStep"
"DJ";0;0;0;0;0;0;0;0;0;86,1628093202136;81,6125740160324;0;0;0;0;75,5694513412968;49,4871219123543;0;0;0;0;0;46,5553183926923;44,0987115004397;0;0;0;0;0;0;0;38,6984413707844;0;0;57,8700103488836;"NoStep"
"DK";134721,384092201;198716,837192111;56903,2628810193;73044,2964021684;30259,4586508427;125479,29090824;35512,1298184007;23813,1654391283;40216,6353738629;87049,0562917083;63415,8276596772;71655,8399860764;299000;126148,43347051;305459,201472556;273514,911188911;20252,6129594676;59533,0076605623;72005,3984802078;44979,3135089739;37393,3868664852;0;3376,79309202659;39013,3568130761;60856,2218706068;17183,128576048;239214,870105462;11940,5375840772;21513,9588032092;61643,1775171737;120793,338016905;50327,89675214;19407,2683474484;22367,0028047171;103923,046607257;"NoStep"
"DM";0;0;0;74,1410591283639;0;311,15124576702;54,4851458568127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30,0769208666933;0;0;0;0;0;0;"NoStep"
"DO";671,010084141512;46,6231703038392;115,740020697767;150,77150014576;0;398,931165495185;233,363434325265;0;0;473,109247134998;0;87,9283396885942;1033,95371184256;326,45029606413;500;413,149891278962;171,269527038159;403,652466335465;0;0;61,5957215399554;72,9000218946092;76,3130344213984;0;8,62526971143446;0;132,296134501319;0;0;30,0769208666933;0;734,94101361757;1105,49119600584;348,117862910059;58,0476620561766;"NoStep"
"DZ";232,190648224706;74,5566760157235;93,2463406076783;57,8700103488836;75,3857500728799;333,634766077638;39,8931165495185;77,7878114417549;108,970291713625;540,401975497402;78,8515411891664;0;395,677528598674;172,325618640427;244,837722048097;900;0;599,443344633556;484,382959602558;75,5694513412968;296,922731474126;61,5957215399554;437,400131367655;915,756413056781;0;6,46895228357584;139,665955178077;0;111,578756987325;119,54766122212;0;11,9988615745729;45,9338133510981;73,6994130670558;149,193369818597;"NoStep"
"EA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,9988615745729;0;0;"NoStep"
"EC";442,196478402335;49,7311232728656;19,3492206853922;223,670028047171;46,6231703038392;289,350051744418;150,77150014576;74,1410591283639;0;233,363434325265;54,4851458568127;154,400564427829;1103,92157664833;156,484962544214;219,820849221486;947,79090252235;244,837722048097;2400;688,583152131603;171,269527038159;242,191479801279;0;148,461365737063;246,382886159821;437,400131367655;228,939103264195;0;2,15631742785861;232,776591963461;0;139,473446234156;298,8691530553;210,538446066853;71,9931694474373;1469,88202723514;"NoStep"
"EE";6706,33674926032;7812,13778510792;6614,23939529113;5630,62321944913;633,73174613365;14639,6754754055;7407,36132465711;1281,55775123896;1482,82118256728;8736,59252434455;7700,99333273374;5938,88089839258;9572,83499452541;7017,78716583581;22220,8646812783;5363,62872100425;2412,55866096598;7345,13166144291;11400;7643,27298866079;5994,43344633556;2179,72331821151;11259,8482498532;3810,50838725128;7268,29514171473;2624,40078820593;4426,15599644111;0;336,385518745944;2700,20846677615;1455,25747951451;3012,62643865777;3885,29898971891;751,923021667332;1223,88388060643;"NoStep"
"EG";587,944217154071;2250,75685420381;5380,05715389508;8354,82870984143;1354,44544797745;16924,3654555692;2657,52070731883;1331,01023802432;4824,68800466431;5115,73307985711;518,610515143741;4900,63212083056;5339,54429396764;3551,21298184007;3311,76472994499;7198,30827703383;1274,96092548462;1120,11652116278;3182,89038662526;2400;1996,89114118165;3853,56435835858;4278,71614315593;1133,54177011945;643,332584860606;492,765772319643;1093,50032841914;763,130344213984;0;17,2505394228689;512,108502319615;1455,25747951451;111,578756987325;239,09532244424;1563,99988506805;"NoStep"
