"";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11";"12";"13";"14";"15";"16";"17";"18";"19";"20";"21";"22";"23";"24";"25";"26";"27";"28";"29";"30";"31";"32";"33";"34";"35";"Step"
"FI";41938,0324978751;14310,1529078456;15537,7965870395;1427,67128902907;6551,33020633593;1963,37049217845;73,5248519318857;2291,42382244988;9875,33973570185;19742,1142443957;36800;4494,08719854966;60487,2731584741;24874,7426515481;6034,30703671009;32475,9242446828;33476,4130627308;23338,7057968572;5865,49555581421;72848,7885344385;0;0;89460,2727592355;80225,1041871693;168146,899942167;118098,217412554;52916,5179466571;165172,195098481;192707,947803523;39579,5399027228;43888,0564791526;54590,18403768;110625,86912878;20678,1129564409;166173,55948843;"NoStep"
"FR";284357,261556723;66190,9240964969;227011,509868004;63246,2988443508;86357,6400452969;22957,1649827974;8292,45695679654;0;114810,170719751;349856,80705843;176072,508158782;186672,756874399;252780,715493025;864109,293062994;298522,77500169;663493,855175862;115210,773050172;69400,8367161687;158536,226702505;634870,66279767;103390,564782204;777,723367340548;298708,58772513;129454,394838156;594250,938930667;165609,869527372;341389,097125769;40398,8436865194;613564,889371586;116494,855566032;373936,371783218;84733,7443876836;316500;37554,656900799;418468,372279249;"NoStep"
"GA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79,9899611938;0;0;8,01297207078443;0;0;0;0;0;141,418755207878;194,347039077159;"NoStep"
"GB";432315,800978541;43083,2259413622;181018,185456303;20679,3927680353;74187,8756264169;27793,8482606344;9200;14234,8599303343;232652,410572574;224118,057404269;16441,7916449685;265566,671163416;207977,364106772;417572,404095951;16979,4878179922;377262,208432324;0;52050,5980052665;285801,074230823;339187,697084584;198056,966668633;259,129385436212;313687,050831527;109874,633598772;453195,932420699;101292,69308438;110707,242814195;80532,0114381865;664344,695425231;78440,3596224243;319125,821732071;191413,936230981;226586,629633494;345739,234236161;273673,604020035;"NoStep"
"GC";44,2859692539984;0;0;0;71,1559781343357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,950300664916;0;0;"NoStep"
"GH";0;0;0;0;0;0;0;93,0406981259851;0;0;0;0;0;0;0;100;0;0;0;33,900601329832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"NoStep"
"GL";0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55,2515556287476;0;0;0;0;73,5248519318857;0;"NoStep"
"GN";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71,9926396300651;11,0924886563754;0;0;0;0;0;21,5028095624386;0;0;0;0;0;44,2859692539984;0;0;0;"NoStep"
"GR";1296,20561223425;625,422191351907;718,270223173718;186,08139625197;695,532166450061;1871,80863038169;11,0924886563754;220,574555795657;226,313463945667;1228,27608653008;122,927236889139;1100;752,59833468535;5236,73862947879;889,479083717502;1254,32224920378;2719,6586805892;1588,51169190463;3675,73544808187;424,687519751575;1069,99444603826;0;1885,63342055989;1996,07099462797;1929,81350278414;1697,02506249454;3498,24670338886;1679,88945862404;4142,81405372417;2267,15232710027;942,369997683876;1245,26665442578;868,132019308288;4126,36456785858;2106,37879470201;"NoStep"
"GT";0;30,6716925419828;0;0;0;0;0;0;0;106,733967201503;0;91,8958810849591;141,418755207878;0;64,6111330240014;60,0407833873069;156,355332903467;24,1633332739455;30,3723574250191;0;0;0;51,8482244893698;0;55,2515556287476;0;0;0;11,0924886563754;0;0;0;0;100;10,7514047812193;"NoStep"
"GY";0;0;0;0;0;0;0;0;0;0;0;0;0;0;431,955837780391;66,5549319382527;0;0;0;12,2927236889139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"NoStep"
"HK";7431,21209417697;3311,661422983;133,109863876505;220,574555795657;311,181012925292;933,489825762862;0;600;634,332882091938;3471,54583302526;30,6716925419828;593,260523272059;2079,7389910388;294,16883183419;398,573723285986;128,207553132551;624,163426855654;0;426,935868806014;136,095749633725;735,167048679673;0;518,258770872424;258,444532096005;1260,85645113344;1798,08632838987;289,959999287347;303,723574250191;868,132019308288;2259,6758347797;593,34613935268;1296,20561223425;6184,73055892441;5248,89778473102;2698,18024565357;"NoStep"
"HN";0;0;0;0;0;0;0;0;0;0;0;0;78,1776664517335;0;0;0;0;29,667306967634;0;0;0;0;0;0;0;0;0;0;0;0;0;58,8397598817841;30,6716925419828;0;0;"NoStep"
"HR";0;0;0;0;0;0;0;0;0;0;0;0;0;0;49,1310434612033;0;0;43,0056191248771;0;0;16,950300664916;0;0;0;0;89,166203836522;0;0;0;0;0;0;0;0;0;"NoStep"
"HT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;138,982709189313;0;0;0;863,911675560782;22,1849773127509;0;"NoStep"
"HU";0;44685,9542683628;67684,9528178395;23525,3455577495;96023,3347861491;147120,708581409;1098,38926140802;26417,944690415;72157,98613495;151987,366293117;16978,1478005857;56351,9813709821;164661,595612642;452812,106246998;113132,825835805;245373,973073731;162715,831326662;430127,147436429;294429,74814515;303161,005482204;20177,2368659469;0;168744,976554488;172548,224635746;32661,7668414443;221400;17438,7785551377;51014,0718175068;210959,901303758;52478,1308585799;232210,857345601;92722,0157941366;57571,7600301979;7163,59703128128;740436,156658478;"NoStep"
"ID";29,667306967634;51,8482244893698;69,4913545946563;0;0;0;0;0;0;198,024280952459;98,2620869224065;0;0;10,7514047812193;0;30,6716925419828;33,900601329832;79,9899611938;235,335065467352;132,857907761995;8,01297207078443;0;0;35,5779890671678;0;91,8958810849591;141,418755207878;129,564692718106;387,666798144008;60,0407833873069;78,1776664517335;48,3266665478911;0;102,133178742152;982,467754252043;"NoStep"
"IE";666,587096435596;2118,23135574423;613,433850839657;118,652104654412;879,8895731318;1059,00779460308;0;160,259441415689;891,66203836522;0;249,045923470175;1088,7659970698;4502,898173163;4454,69078904816;1230,86458082201;3295,16778422407;4563,09953743532;1876,2639948416;2029,71999501143;334,09593167521;663,865661823985;0;919,686515996654;570,330469383068;1355,0814145958;3370,3448933536;1302,56977376379;1061,60172773957;3959,59517965358;332,774659691263;2058,6958540928;905,253855782669;1473,9313038361;381,074434356331;7300;"NoStep"
"IL";11808,4660598578;5636,06413323761;7688,72482985616;3602,44700323841;7035,98998065602;3841,96999055734;151,861787125096;1710,73074393104;21024,8099409937;11540,5824104096;8814,19816319287;5316,08862649121;22708,3893634152;57685,2328381107;16290,095477383;43483,5543365593;2529,0874136536;9852,33015887268;6676,24718639718;8303,14634494335;1512,00501373641;200;5440,21081929696;9120,16278167654;3833,96156774785;2830,70021104097;12798,393791008;4177,1974120455;22098,6986577452;1907,0873528467;11591,6064987479;0;4660,71656779899;3674,58524011059;15346,6121411882;"NoStep"
"IN";121790,273846914;9517,80859352715;12526,7192956313;354,959637004014;9925,85501080456;7100,58493129531;0;528,587118623298;24200;9127,94265925517;3883,42415219775;10397,7037717322;8288,69702514391;206534,079802392;22592,1662848658;30823,0346007829;4302,96600201124;33615,6588463688;0;100507,819114749;23771,390936024;0;113135,004166302;20730,3508348969;45873,904447041;50554,3396121124;52144,5035233063;27546,1999322979;24206,7688677402;25456,6948014813;77123,7187087854;17741,0495666451;15606,3155713003;13967,7622735259;50002,6578440165;"NoStep"
"IQ";0;0;0;0;0;0;0;0;0;0;0;0;120,081566774614;156,355332903467;0;0;0;98,2467754252043;0;155,54467346811;34,7456772973282;0;0;73,2139122579012;71,9926396300651;0;73,5248519318857;0;0;0;0;0;0;0;33,900601329832;"NoStep"
"IR";156,355332903467;24,1633332739455;91,1170722750573;0;294,740326275613;0;0;0;55,2515556287476;651,284886881896;36,6069561289506;0;0;367,624259659428;113,156731972834;98,2620869224065;12,2927236889139;100;10,7514047812193;294,198799408921;92,0150776259485;0;0;0;177,143877015994;8,01297207078443;534,997223019132;0;71,1559781343357;136,095749633725;275,687643254877;141,418755207878;0;64,6111330240014;300,203916936534;"NoStep"
"IS";220,574555795657;56,5783659864168;0;12,2927236889139;0;10,7514047812193;0;0;50,8509019947479;719,9096507442;117,667532733676;0;32,0518882831377;802,495834528698;0;462,513857873182;90,730499755817;643,271167594714;212,128132811817;129,564692718106;1679,88945862404;0;1016,30966387254;0;212,606501975134;51,0665893710758;0;59,334613935268;2177,62542855353;0;221,00622251499;1116,48837751182;219,641736773704;503,948477410456;166,387329845632;"NoStep"
"IT";314578,36713525;0;49844,7626831021;12747,6352156923;77008,7483491958;58123,1083904378;1166,08223446295;48522,960901025;83336,6073415819;215223,115741622;9617,00664303033;41002,6825237758;63450,2372935616;1064012,57785496;52066,1237281977;251723,129895891;136029,32661904;79064,9761047378;347786,129594932;107185,167545567;118067,928993307;11,0924886563754;312407,095858582;34286,4897877686;276804,298860419;58439,6084170968;309500;49026,4058023599;354274,194248222;73274,673482797;67038,4391297427;440104,766488288;169205,912071026;172493,850244324;38983,1091243663;"NoStep"
"JA";0;0;0;0;0;0;0;0;0;147,049703863771;56,5783659864168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"NoStep"
"JM";0;0;0;0;0;79,9899611938;0;0;0;0;0;35,5779890671678;0;551,375286509755;0;129,564692718106;0;0;0;24,1633332739455;0;0;0;0;103,69644897874;0;55,2515556287476;0;73,2139122579012;71,9926396300651;0;0;56,5783659864168;49,1310434612033;12,2927236889139;"NoStep"
