"";"X1960";"X1961";"X1962";"X1963";"X1964";"X1965";"X1966";"X1967";"X1968";"X1969";"X1970";"X1971";"X1972";"X1973";"X1974";"X1975";"X1976";"X1977";"X1978";"X1979";"X1980";"X1981";"X1982";"X1983";"X1984";"X1985";"X1986";"X1987";"X1988";"X1989";"X1990";"X1991";"X1992";"X1993";"X1994";"X1995";"X1996";"X1997";"X1998";"X1999";"X2000";"X2001";"X2002";"X2003";"X2004";"X2005";"X2006";"X2007";"X2008";"X2009";"X2010";"X2011";"X2012";"X2013";"X2014";"X2015";"X2016";"X2017";"X2018"
"197";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-6";"F42B-0";"F42B-3";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-1";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0"
"198";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-8";"F42D-8";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0"
"199";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-9";"G01B-1";"G01B-26";"G01B-28";"G01B-45";"G01B-18";"G01B-11";"G01B-12";"G01B-23";"G01B-8";"G01B-10";"G01B-0";"G01B-0";"G01B-1";"G01B-0";"G01B-0";"G01B-0";"G01B-4";"G01B-0";"G01B-11";"G01B-0";"G01B-1";"G01B-0";"G01B-2";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-18";"G01B-0"
"200";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-7";"G01C-1";"G01C-4";"G01C-16";"G01C-2";"G01C-0";"G01C-0";"G01C-2";"G01C-3";"G01C-18";"G01C-0";"G01C-5";"G01C-0";"G01C-2";"G01C-0";"G01C-0";"G01C-0";"G01C-3";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-5";"G01C-3";"G01C-0";"G01C-0";"G01C-4";"G01C-0";"G01C-20";"G01C-7";"G01C-0"
"201";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-28";"G01D-27";"G01D-13";"G01D-23";"G01D-3";"G01D-7";"G01D-0";"G01D-6";"G01D-4";"G01D-7";"G01D-0";"G01D-2";"G01D-5";"G01D-0";"G01D-4";"G01D-6";"G01D-0";"G01D-17";"G01D-0";"G01D-0";"G01D-4";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0"
"202";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-5";"G01F-1";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-3";"G01F-2";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-2";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-1";"G01F-0";"G01F-0"
"203";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-16";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0"
"204";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-4";"G01H-12";"G01H-0";"G01H-3";"G01H-6";"G01H-14";"G01H-12";"G01H-0";"G01H-9";"G01H-5";"G01H-6";"G01H-8";"G01H-0";"G01H-2";"G01H-0";"G01H-26";"G01H-5";"G01H-8";"G01H-0";"G01H-11";"G01H-0";"G01H-4";"G01H-0";"G01H-0";"G01H-1";"G01H-0";"G01H-4";"G01H-6";"G01H-5";"G01H-0"
"205";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-1";"G01J-0";"G01J-0";"G01J-4";"G01J-18";"G01J-5";"G01J-10";"G01J-4";"G01J-3";"G01J-2";"G01J-0";"G01J-0";"G01J-1";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-1";"G01J-0";"G01J-0";"G01J-0"
"206";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-3";"G01K-0";"G01K-0";"G01K-0";"G01K-1";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-5";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-2";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0"
"207";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-5";"G01L-3";"G01L-9";"G01L-0";"G01L-1";"G01L-0";"G01L-2";"G01L-2";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-2";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-2";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0"
"208";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-126";"G01M-45";"G01M-16";"G01M-13";"G01M-14";"G01M-13";"G01M-2";"G01M-11";"G01M-28";"G01M-16";"G01M-8";"G01M-13";"G01M-6";"G01M-18";"G01M-7";"G01M-5";"G01M-0";"G01M-7";"G01M-6";"G01M-0";"G01M-0";"G01M-6";"G01M-6";"G01M-3";"G01M-15";"G01M-14";"G01M-0";"G01M-4";"G01M-0";"G01M-4";"G01M-0";"G01M-8";"G01M-0";"G01M-16";"G01M-5";"G01M-2"
"209";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-12";"G01N-0";"G01N-0";"G01N-2";"G01N-3";"G01N-24";"G01N-41";"G01N-102";"G01N-127";"G01N-90";"G01N-58";"G01N-36";"G01N-84";"G01N-41";"G01N-43";"G01N-3";"G01N-29";"G01N-31";"G01N-27";"G01N-13";"G01N-42";"G01N-21";"G01N-38";"G01N-29";"G01N-6";"G01N-10";"G01N-36";"G01N-27";"G01N-6";"G01N-15";"G01N-2";"G01N-23";"G01N-76";"G01N-16";"G01N-33"
"210";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-7";"G01P-0";"G01P-6";"G01P-18";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0"
"211";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-3";"G01R-6";"G01R-2";"G01R-9";"G01R-10";"G01R-30";"G01R-22";"G01R-40";"G01R-29";"G01R-36";"G01R-11";"G01R-14";"G01R-13";"G01R-25";"G01R-5";"G01R-3";"G01R-4";"G01R-10";"G01R-5";"G01R-53";"G01R-5";"G01R-10";"G01R-0";"G01R-2";"G01R-3";"G01R-0";"G01R-2";"G01R-1";"G01R-2";"G01R-2";"G01R-2";"G01R-2";"G01R-4"
"212";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-3";"G01S-0";"G01S-0";"G01S-14";"G01S-23";"G01S-58";"G01S-19";"G01S-15";"G01S-40";"G01S-38";"G01S-2";"G01S-37";"G01S-11";"G01S-0";"G01S-4";"G01S-0";"G01S-6";"G01S-2";"G01S-4";"G01S-0";"G01S-2";"G01S-16";"G01S-0";"G01S-6";"G01S-25";"G01S-9";"G01S-0";"G01S-0";"G01S-8";"G01S-22";"G01S-14";"G01S-10";"G01S-1"
"213";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-1";"G01T-0";"G01T-4";"G01T-0";"G01T-3";"G01T-0";"G01T-0";"G01T-3";"G01T-3";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-6";"G01T-0";"G01T-0";"G01T-0";"G01T-2";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-1";"G01T-0";"G01T-0";"G01T-0"
"214";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-8";"G01V-5";"G01V-0";"G01V-0";"G01V-6";"G01V-4";"G01V-0";"G01V-30";"G01V-3";"G01V-0";"G01V-0";"G01V-8";"G01V-0";"G01V-0";"G01V-12";"G01V-0";"G01V-3";"G01V-4";"G01V-0";"G01V-0";"G01V-2";"G01V-0";"G01V-0";"G01V-1";"G01V-0";"G01V-6";"G01V-4";"G01V-0";"G01V-7"
"215";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-1";"G01W-0";"G01W-1";"G01W-3";"G01W-8";"G01W-13";"G01W-7";"G01W-23";"G01W-13";"G01W-0";"G01W-5";"G01W-1";"G01W-8";"G01W-3";"G01W-1";"G01W-2";"G01W-1";"G01W-0";"G01W-0";"G01W-7";"G01W-3";"G01W-0";"G01W-2";"G01W-0";"G01W-0";"G01W-0";"G01W-18";"G01W-0";"G01W-0";"G01W-0";"G01W-2"
"216";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-3";"G02B-0";"G02B-3";"G02B-31";"G02B-9";"G02B-7";"G02B-5";"G02B-4";"G02B-2";"G02B-1";"G02B-30";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-4";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-2";"G02B-1";"G02B-4";"G02B-0"
"217";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-13";"G02F-34";"G02F-74";"G02F-98";"G02F-49";"G02F-4";"G02F-3";"G02F-0";"G02F-1";"G02F-4";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-1";"G02F-0"
"218";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-8";"G03B-54";"G03B-27";"G03B-16";"G03B-17";"G03B-2";"G03B-1";"G03B-3";"G03B-0";"G03B-0";"G03B-0";"G03B-2";"G03B-10";"G03B-1";"G03B-2";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-2";"G03B-0";"G03B-0"
"219";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-1";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0";"G03C-0"
"220";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-1";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0";"G03D-0"
"221";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-5";"G03F-0";"G03F-0";"G03F-1";"G03F-4";"G03F-3";"G03F-0";"G03F-2";"G03F-2";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-4";"G03F-0";"G03F-24";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-1";"G03F-0";"G03F-2";"G03F-6"
"222";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-7";"G03G-10";"G03G-72";"G03G-83";"G03G-28";"G03G-13";"G03G-31";"G03G-8";"G03G-2";"G03G-0";"G03G-0";"G03G-0";"G03G-2";"G03G-7";"G03G-0";"G03G-2";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-2";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0"
"223";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-2";"G03H-1";"G03H-1";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0"
"224";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-1";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-2";"G05B-96";"G05B-104";"G05B-103";"G05B-239";"G05B-350";"G05B-273";"G05B-251";"G05B-173";"G05B-135";"G05B-92";"G05B-71";"G05B-93";"G05B-31";"G05B-32";"G05B-48";"G05B-20";"G05B-11";"G05B-29";"G05B-22";"G05B-48";"G05B-11";"G05B-12";"G05B-3";"G05B-8";"G05B-8";"G05B-13";"G05B-1";"G05B-2";"G05B-64";"G05B-104";"G05B-58";"G05B-8"
"225";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-6";"G05D-6";"G05D-7";"G05D-10";"G05D-37";"G05D-60";"G05D-55";"G05D-37";"G05D-44";"G05D-19";"G05D-12";"G05D-2";"G05D-16";"G05D-9";"G05D-2";"G05D-1";"G05D-3";"G05D-4";"G05D-6";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-2";"G05D-5";"G05D-0";"G05D-3";"G05D-1";"G05D-3";"G05D-0"
"226";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-4";"G05F-5";"G05F-6";"G05F-0";"G05F-0";"G05F-0";"G05F-6";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0";"G05F-0"
"227";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-12";"G06E-25";"G06E-16";"G06E-29";"G06E-17";"G06E-2";"G06E-4";"G06E-0";"G06E-1";"G06E-0";"G06E-1";"G06E-0";"G06E-0";"G06E-0";"G06E-1";"G06E-0";"G06E-2";"G06E-0";"G06E-1";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-2";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0"
"228";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-1";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-6";"G06F-83";"G06F-148";"G06F-290";"G06F-906";"G06F-1044";"G06F-1205";"G06F-915";"G06F-743";"G06F-561";"G06F-432";"G06F-320";"G06F-306";"G06F-260";"G06F-184";"G06F-81";"G06F-136";"G06F-61";"G06F-80";"G06F-63";"G06F-49";"G06F-90";"G06F-38";"G06F-95";"G06F-48";"G06F-81";"G06F-49";"G06F-67";"G06F-52";"G06F-71";"G06F-85";"G06F-220";"G06F-127";"G06F-63"
