"";"X1960";"X1961";"X1962";"X1963";"X1964";"X1965";"X1966";"X1967";"X1968";"X1969";"X1970";"X1971";"X1972";"X1973";"X1974";"X1975";"X1976";"X1977";"X1978";"X1979";"X1980";"X1981";"X1982";"X1983";"X1984";"X1985";"X1986";"X1987";"X1988";"X1989";"X1990";"X1991";"X1992";"X1993";"X1994";"X1995";"X1996";"X1997";"X1998";"X1999";"X2000";"X2001";"X2002";"X2003";"X2004";"X2005";"X2006";"X2007";"X2008";"X2009";"X2010";"X2011";"X2012";"X2013";"X2014";"X2015";"X2016";"X2017";"X2018"
"182";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-1";"F41H-2";"F41H-1";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0";"F41H-0"
"183";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-4";"F42B-9";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-3";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0";"F42B-0"
"184";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-0";"F42D-2";"F42D-0"
"185";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-2";"G01B-3";"G01B-0";"G01B-0";"G01B-0";"G01B-1";"G01B-4";"G01B-4";"G01B-4";"G01B-3";"G01B-3";"G01B-0";"G01B-1";"G01B-0";"G01B-4";"G01B-8";"G01B-0";"G01B-4";"G01B-17";"G01B-1";"G01B-0";"G01B-0";"G01B-2";"G01B-2";"G01B-0";"G01B-0";"G01B-14";"G01B-1";"G01B-10";"G01B-0"
"186";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-2";"G01C-4";"G01C-2";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-6";"G01C-1";"G01C-5";"G01C-1";"G01C-0";"G01C-0";"G01C-4";"G01C-0";"G01C-12";"G01C-7";"G01C-1";"G01C-6";"G01C-9";"G01C-2";"G01C-5";"G01C-7";"G01C-31";"G01C-18";"G01C-48";"G01C-8"
"187";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-2";"G01D-2";"G01D-0";"G01D-0";"G01D-0";"G01D-6";"G01D-1";"G01D-0";"G01D-0";"G01D-2";"G01D-0";"G01D-0";"G01D-11";"G01D-0";"G01D-0";"G01D-8";"G01D-0";"G01D-3";"G01D-0";"G01D-0";"G01D-0";"G01D-3";"G01D-0";"G01D-1";"G01D-3";"G01D-5";"G01D-0";"G01D-0";"G01D-3"
"188";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-2";"G01F-3";"G01F-9";"G01F-6";"G01F-3";"G01F-1";"G01F-15";"G01F-0";"G01F-0";"G01F-0";"G01F-8";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-2";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-0";"G01F-7";"G01F-4"
"189";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-5";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-3";"G01G-2";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-1";"G01G-0";"G01G-0";"G01G-0";"G01G-0"
"190";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-1";"G01H-0";"G01H-0";"G01H-0";"G01H-8";"G01H-0";"G01H-1";"G01H-1";"G01H-3";"G01H-5";"G01H-9";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-1";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-1";"G01H-2";"G01H-0";"G01H-0"
"191";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-0";"G01J-2";"G01J-2";"G01J-3";"G01J-2";"G01J-15";"G01J-7";"G01J-4";"G01J-0";"G01J-7";"G01J-0";"G01J-5";"G01J-16";"G01J-0";"G01J-22";"G01J-0";"G01J-1";"G01J-3";"G01J-1";"G01J-0";"G01J-6";"G01J-0";"G01J-0";"G01J-12";"G01J-5";"G01J-6";"G01J-0";"G01J-5";"G01J-7"
"192";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-4";"G01K-2";"G01K-3";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-2";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0"
"193";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-5";"G01L-0";"G01L-3";"G01L-0";"G01L-2";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-5";"G01L-4";"G01L-0";"G01L-0";"G01L-2";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-4";"G01L-0";"G01L-0";"G01L-0";"G01L-4";"G01L-0";"G01L-11"
"194";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-1";"G01M-0";"G01M-12";"G01M-23";"G01M-13";"G01M-6";"G01M-15";"G01M-4";"G01M-8";"G01M-12";"G01M-5";"G01M-24";"G01M-2";"G01M-2";"G01M-6";"G01M-4";"G01M-6";"G01M-2";"G01M-0";"G01M-0";"G01M-10";"G01M-4";"G01M-7";"G01M-8";"G01M-10";"G01M-6";"G01M-4";"G01M-6"
"195";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-14";"G01N-8";"G01N-22";"G01N-24";"G01N-11";"G01N-6";"G01N-30";"G01N-20";"G01N-28";"G01N-66";"G01N-53";"G01N-12";"G01N-72";"G01N-87";"G01N-90";"G01N-54";"G01N-22";"G01N-53";"G01N-46";"G01N-3";"G01N-34";"G01N-9";"G01N-14";"G01N-6";"G01N-25";"G01N-3";"G01N-33";"G01N-14";"G01N-27";"G01N-55";"G01N-128";"G01N-125"
"196";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-1";"G01P-0";"G01P-3";"G01P-0";"G01P-2";"G01P-12";"G01P-3";"G01P-0";"G01P-0";"G01P-0";"G01P-2";"G01P-3";"G01P-0";"G01P-0";"G01P-4";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-1";"G01P-0";"G01P-2";"G01P-6";"G01P-0";"G01P-0";"G01P-10";"G01P-1";"G01P-2"
"197";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-16";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0";"G01Q-0"
"198";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-8";"G01R-0";"G01R-10";"G01R-3";"G01R-2";"G01R-0";"G01R-1";"G01R-27";"G01R-10";"G01R-3";"G01R-30";"G01R-1";"G01R-6";"G01R-8";"G01R-13";"G01R-2";"G01R-4";"G01R-0";"G01R-2";"G01R-13";"G01R-0";"G01R-13";"G01R-3";"G01R-0";"G01R-0";"G01R-10";"G01R-34";"G01R-11";"G01R-26";"G01R-5";"G01R-38";"G01R-55";"G01R-16"
"199";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-1";"G01S-4";"G01S-6";"G01S-11";"G01S-10";"G01S-22";"G01S-16";"G01S-28";"G01S-50";"G01S-70";"G01S-60";"G01S-31";"G01S-4";"G01S-100";"G01S-29";"G01S-41";"G01S-15";"G01S-21";"G01S-53";"G01S-8";"G01S-4";"G01S-1";"G01S-2";"G01S-1";"G01S-4";"G01S-14";"G01S-5";"G01S-2";"G01S-10";"G01S-2";"G01S-40";"G01S-101";"G01S-27"
"200";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-2";"G01T-0";"G01T-4";"G01T-0";"G01T-4";"G01T-5";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-1";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-0";"G01T-9";"G01T-0";"G01T-0";"G01T-0";"G01T-4"
"201";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-3";"G01V-12";"G01V-21";"G01V-4";"G01V-4";"G01V-9";"G01V-15";"G01V-0";"G01V-10";"G01V-24";"G01V-10";"G01V-9";"G01V-20";"G01V-48";"G01V-13";"G01V-12";"G01V-14";"G01V-1";"G01V-5";"G01V-6";"G01V-0";"G01V-8";"G01V-6";"G01V-8";"G01V-4";"G01V-28";"G01V-37";"G01V-23";"G01V-15"
"202";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-6";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-2";"G01W-2";"G01W-0";"G01W-4";"G01W-4";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-2";"G01W-0";"G01W-2";"G01W-19";"G01W-7";"G01W-5";"G01W-10";"G01W-2"
"203";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-2";"G02B-0";"G02B-0";"G02B-4";"G02B-14";"G02B-2";"G02B-0";"G02B-0";"G02B-8";"G02B-3";"G02B-2";"G02B-0";"G02B-17";"G02B-0";"G02B-6";"G02B-3";"G02B-0";"G02B-2";"G02B-0";"G02B-0";"G02B-15";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-3";"G02B-10";"G02B-0";"G02B-7";"G02B-0";"G02B-1";"G02B-10"
"204";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-2";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0";"G02C-0"
"205";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-4";"G02F-0";"G02F-0";"G02F-11";"G02F-0";"G02F-4";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-2";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-2";"G02F-4";"G02F-0";"G02F-0"
"206";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-8";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-2";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-2";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-6"
"207";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-1";"G03F-2";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-1";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-6";"G03F-1";"G03F-31";"G03F-19";"G03F-37"
"208";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-3";"G03G-0";"G03G-2";"G03G-3";"G03G-6";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-1";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-7";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0";"G03G-0"
"209";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-2";"G03H-6";"G03H-0";"G03H-2";"G03H-0";"G03H-2";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-3"
"210";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-0";"G04B-4";"G04B-0";"G04B-0"
"211";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-6";"G04G-0"
"212";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-1";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-3";"G05B-0";"G05B-0";"G05B-4";"G05B-10";"G05B-9";"G05B-19";"G05B-23";"G05B-59";"G05B-57";"G05B-59";"G05B-43";"G05B-43";"G05B-69";"G05B-37";"G05B-23";"G05B-55";"G05B-90";"G05B-43";"G05B-31";"G05B-45";"G05B-30";"G05B-15";"G05B-60";"G05B-20";"G05B-17";"G05B-11";"G05B-29";"G05B-26";"G05B-35";"G05B-12";"G05B-47";"G05B-40";"G05B-128";"G05B-24"
"213";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-1";"G05D-0";"G05D-0";"G05D-4";"G05D-0";"G05D-4";"G05D-11";"G05D-11";"G05D-12";"G05D-4";"G05D-15";"G05D-10";"G05D-5";"G05D-14";"G05D-6";"G05D-3";"G05D-5";"G05D-4";"G05D-4";"G05D-5";"G05D-5";"G05D-16";"G05D-1";"G05D-5";"G05D-8";"G05D-7";"G05D-13";"G05D-5";"G05D-35";"G05D-97";"G05D-220";"G05D-38"
