"";"X1960";"X1961";"X1962";"X1963";"X1964";"X1965";"X1966";"X1967";"X1968";"X1969";"X1970";"X1971";"X1972";"X1973";"X1974";"X1975";"X1976";"X1977";"X1978";"X1979";"X1980";"X1981";"X1982";"X1983";"X1984";"X1985";"X1986";"X1987";"X1988";"X1989";"X1990";"X1991";"X1992";"X1993";"X1994";"X1995";"X1996";"X1997";"X1998";"X1999";"X2000";"X2001";"X2002";"X2003";"X2004";"X2005";"X2006";"X2007";"X2008";"X2009";"X2010";"X2011";"X2012";"X2013";"X2014";"X2015";"X2016";"X2017";"X2018"
"85";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-1";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-5";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-0";"F25B-20";"F25B-0";"F25B-2";"F25B-0"
"86";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-1";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-0";"F25D-4";"F25D-0";"F25D-0";"F25D-0"
"87";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-0";"F27B-18";"F27B-0";"F27B-0"
"88";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-0";"F27D-18";"F27D-0";"F27D-0"
"89";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-3";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-0";"F28D-4";"F28D-0";"F28D-0";"F28D-0"
"90";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-6";"G01B-0";"G01B-0";"G01B-0";"G01B-0";"G01B-4";"G01B-0";"G01B-3";"G01B-0";"G01B-0";"G01B-9";"G01B-1";"G01B-2"
"91";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-1";"G01C-0";"G01C-0";"G01C-1";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-2";"G01C-0";"G01C-0";"G01C-0";"G01C-0";"G01C-10";"G01C-6";"G01C-3";"G01C-3"
"92";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-3";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-0";"G01D-1";"G01D-0";"G01D-0"
"93";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-0";"G01G-1";"G01G-1";"G01G-0"
"94";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-1";"G01H-2";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-2";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-0";"G01H-4";"G01H-0";"G01H-3";"G01H-3";"G01H-0";"G01H-0";"G01H-5";"G01H-0";"G01H-0"
"95";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-0";"G01K-4";"G01K-0"
"96";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-0";"G01L-3";"G01L-0";"G01L-0";"G01L-8";"G01L-1";"G01L-0"
"97";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-1";"G01M-2";"G01M-0";"G01M-6";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-0";"G01M-1";"G01M-16";"G01M-3";"G01M-3";"G01M-3";"G01M-0";"G01M-0";"G01M-2";"G01M-1";"G01M-3"
"98";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-0";"G01N-6";"G01N-0";"G01N-0";"G01N-1";"G01N-0";"G01N-2";"G01N-2";"G01N-0";"G01N-5";"G01N-3";"G01N-10";"G01N-0";"G01N-0";"G01N-0";"G01N-19";"G01N-26";"G01N-5";"G01N-3";"G01N-9";"G01N-19";"G01N-17";"G01N-6";"G01N-25";"G01N-80";"G01N-33";"G01N-2"
"99";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-0";"G01P-3";"G01P-0";"G01P-7";"G01P-7";"G01P-0";"G01P-0"
"100";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-3";"G01R-0";"G01R-0";"G01R-2";"G01R-5";"G01R-0";"G01R-0";"G01R-0";"G01R-0";"G01R-4";"G01R-3";"G01R-18";"G01R-0";"G01R-3";"G01R-8";"G01R-14";"G01R-16";"G01R-19";"G01R-9";"G01R-12";"G01R-27";"G01R-20";"G01R-3"
"101";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-1";"G01S-0";"G01S-0";"G01S-2";"G01S-0";"G01S-0";"G01S-0";"G01S-3";"G01S-1";"G01S-0";"G01S-3";"G01S-0";"G01S-0";"G01S-0";"G01S-0";"G01S-5";"G01S-5";"G01S-21";"G01S-4";"G01S-57";"G01S-28";"G01S-4";"G01S-1"
"102";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-0";"G01V-15";"G01V-0"
"103";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-0";"G01W-2";"G01W-0";"G01W-1";"G01W-0";"G01W-9";"G01W-6";"G01W-4";"G01W-1"
"104";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-0";"G02B-7";"G02B-3";"G02B-1"
"105";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-3";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0";"G02F-0"
"106";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-0";"G03B-8";"G03B-0"
"107";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-6";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-5";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0";"G03F-0"
"108";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-0";"G03H-1";"G03H-0"
"109";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-0";"G04G-4";"G04G-0";"G04G-0"
"110";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-0";"G05B-8";"G05B-0";"G05B-7";"G05B-3";"G05B-6";"G05B-3";"G05B-4";"G05B-5";"G05B-6";"G05B-0";"G05B-6";"G05B-0";"G05B-5";"G05B-0";"G05B-4";"G05B-0";"G05B-0";"G05B-0";"G05B-11";"G05B-4";"G05B-0";"G05B-5";"G05B-8";"G05B-35";"G05B-26";"G05B-4"
"111";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-4";"G05D-1";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-0";"G05D-2";"G05D-0";"G05D-5";"G05D-3";"G05D-0";"G05D-3";"G05D-8";"G05D-0";"G05D-0";"G05D-6";"G05D-9";"G05D-6";"G05D-7";"G05D-1"
"112";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-1";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0";"G06E-0"
"113";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-0";"G06F-4";"G06F-47";"G06F-5";"G06F-14";"G06F-29";"G06F-31";"G06F-13";"G06F-24";"G06F-9";"G06F-9";"G06F-5";"G06F-12";"G06F-18";"G06F-16";"G06F-19";"G06F-21";"G06F-54";"G06F-52";"G06F-43";"G06F-98";"G06F-108";"G06F-116";"G06F-338";"G06F-167";"G06F-96";"G06F-126";"G06F-179";"G06F-445";"G06F-614";"G06F-64"
"114";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-4";"G06G-0";"G06G-2";"G06G-8";"G06G-0";"G06G-1";"G06G-0";"G06G-1";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-0";"G06G-3";"G06G-4";"G06G-0"
"115";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-3";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-0";"G06J-2";"G06J-0";"G06J-0"
"116";"G06K-0";"G06K-0";"G06K-0";"G06K-0";"G06K-0";"G06K-0";"G06K-0";"G06K-0";"G06K-0";"G06K-0";"G06K-0";"G06K-0";"G06K-0";"G06K-0";"G06K-0";"G06K-0";"G06K-0";"G06K-0";"G06K-0";"G06K-0";"G06K-0";"G06K-0";"G06K-0";"G06K-0";"G06K-0";"G06K-0";"G06K-0";"G06K-0";"G06K-0";"G06K-0";"G06K-0";"G06K-1";"G06K-1";"G06K-0";"G06K-3";"G06K-0";"G06K-6";"G06K-2";"G06K-2";"G06K-8";"G06K-0";"G06K-4";"G06K-31";"G06K-2";"G06K-1";"G06K-6";"G06K-50";"G06K-21";"G06K-5";"G06K-5";"G06K-10";"G06K-5";"G06K-23";"G06K-24";"G06K-25";"G06K-131";"G06K-206";"G06K-322";"G06K-27"
